time	p	height	baseradius	curvatureRadius	strain	tension	SourceFile
213.8	200	52.583507	50.3694646	50.4160760189474	1.08984422171235	5041.60760189474	2021_02_17__12_33_03_D1_CPE.dat
214.86	200	52.583507	50.3694646	50.4160760189474	1.08984422171235	5041.60760189474	2021_02_17__12_33_03_D1_CPE.dat
215.92	200	53.1370176	50.3694646	50.4415362927083	1.11290906895302	5044.15362927083	2021_02_17__12_33_03_D1_CPE.dat
216.98	200	50.3694646	50.3694646	50.3694646	1	5036.94646	2021_02_17__12_33_03_D1_CPE.dat
218.04	200	52.583507	50.3694646	50.4160760189474	1.08984422171235	5041.60760189474	2021_02_17__12_33_03_D1_CPE.dat
219.1	200	53.1370176	50.3694646	50.4415362927083	1.11290906895302	5044.15362927083	2021_02_17__12_33_03_D1_CPE.dat
220.16	200	47.048401	50.6462199	50.7837835638235	0.862969930424916	5078.37835638235	2021_02_17__12_33_03_D1_CPE.dat
221.22	200	55.9045706	50.6462199	50.8935185715347	1.21842993221655	5089.35185715347	2021_02_17__12_33_03_D1_CPE.dat
222.28	200	49.815954	50.6462199	50.6531387825	0.96748185971513	5065.31387825	2021_02_17__12_33_03_D1_CPE.dat
223.34	200	47.048401	50.6462199	50.7837835638235	0.862969930424916	5078.37835638235	2021_02_17__12_33_03_D1_CPE.dat
224.4	200	49.815954	50.6462199	50.6531387825	0.96748185971513	5065.31387825	2021_02_17__12_33_03_D1_CPE.dat
225.46	200	50.3694646	50.6462199	50.6469802167582	0.989100898802592	5064.69802167582	2021_02_17__12_33_03_D1_CPE.dat
226.52	200	50.3694646	50.6462199	50.6469802167582	0.989100898802592	5064.69802167582	2021_02_17__12_33_03_D1_CPE.dat
227.58	200	53.1370176	50.9229752	50.9691010833333	1.08884688090737	5096.91010833333	2021_02_17__12_33_03_D1_CPE.dat
228.64	200	48.1554222	50.9229752	51.0025025850575	0.894258034026465	5100.25025850575	2021_02_17__12_33_03_D1_CPE.dat
229.7	200	50.3694646	50.9229752	50.926016467033	0.978379017013232	5092.6016467033	2021_02_17__12_33_03_D1_CPE.dat
230.76	200	50.3694646	50.9229752	50.926016467033	0.978379017013232	5092.6016467033	2021_02_17__12_33_03_D1_CPE.dat
231.82	200	58.6721236	51.1997305	51.675566853066	1.31319211102995	5167.5566853066	2021_02_17__12_33_03_D1_CPE.dat
232.88	200	53.1370176	51.1997305	51.2350456294271	1.07710737764792	5123.50456294271	2021_02_17__12_33_03_D1_CPE.dat
233.94	200	50.3694646	51.1997305	51.2065733508242	0.967830533235939	5120.65733508242	2021_02_17__12_33_03_D1_CPE.dat
235	200	52.583507	51.4764858	51.4881386547368	1.04347323389987	5148.81386547368	2021_02_17__12_33_03_D1_CPE.dat
236.06	200	55.35106	51.4764858	51.612095897	1.15620302925194	5161.2095897	2021_02_17__12_33_03_D1_CPE.dat
237.12	200	55.9045706	51.4764858	51.6518554950495	1.1794427101399	5165.18554950495	2021_02_17__12_33_03_D1_CPE.dat
238.18	200	53.1370176	51.4764858	51.502431609375	1.06555671175858	5150.2431609375	2021_02_17__12_33_03_D1_CPE.dat
239.24	200	53.1370176	51.4764858	51.502431609375	1.06555671175858	5150.2431609375	2021_02_17__12_33_03_D1_CPE.dat
240.3	200	52.583507	51.4764858	51.4881386547368	1.04347323389987	5148.81386547368	2021_02_17__12_33_03_D1_CPE.dat
241.36	200	50.9229752	51.7532411	51.7600095720109	0.968171809316823	5176.00095720109	2021_02_17__12_33_03_D1_CPE.dat
242.42	200	53.1370176	51.7532411	51.7712590231771	1.05419085475707	5177.12590231771	2021_02_17__12_33_03_D1_CPE.dat
243.48	200	50.3694646	51.7532411	51.772249018956	0.947238983099316	5177.2249018956	2021_02_17__12_33_03_D1_CPE.dat
244.54	200	50.3694646	51.7532411	51.772249018956	0.947238983099316	5177.2249018956	2021_02_17__12_33_03_D1_CPE.dat
245.6	200	56.4580812	51.7532411	51.9492761041667	1.1900826446281	5194.92761041667	2021_02_17__12_33_03_D1_CPE.dat
246.66	200	55.9045706	51.7532411	51.9073746210396	1.16686207784037	5190.73746210396	2021_02_17__12_33_03_D1_CPE.dat
247.72	200	53.1370176	51.7532411	51.7712590231771	1.05419085475707	5177.12590231771	2021_02_17__12_33_03_D1_CPE.dat
248.78	200	55.9045706	52.0299964	52.1642638227723	1.15448166591218	5216.42638227723	2021_02_17__12_33_03_D1_CPE.dat
249.84	200	52.0299964	52.0299964	52.0299964	1	5202.99964	2021_02_17__12_33_03_D1_CPE.dat
250.9	200	55.35106	52.0299964	52.129628308	1.13173381620643	5212.9628308	2021_02_17__12_33_03_D1_CPE.dat
251.96	200	58.6721236	52.0299964	52.4059658641509	1.27161611588954	5240.59658641509	2021_02_17__12_33_03_D1_CPE.dat
253.02	200	58.6721236	52.0299964	52.4059658641509	1.27161611588954	5240.59658641509	2021_02_17__12_33_03_D1_CPE.dat
254.08	200	55.9045706	52.0299964	52.1642638227723	1.15448166591218	5216.42638227723	2021_02_17__12_33_03_D1_CPE.dat
255.14	200	53.1370176	52.0299964	52.0415278708333	1.04300588501584	5204.15278708333	2021_02_17__12_33_03_D1_CPE.dat
256.2	200	53.1370176	52.3067517	52.3132381523438	1.03199798437894	5231.32381523437	2021_02_17__12_33_03_D1_CPE.dat
257.26	200	55.9045706	52.3067517	52.4225231002475	1.14229724811735	5242.25231002475	2021_02_17__12_33_03_D1_CPE.dat
258.32	200	58.6721236	52.583507	52.8994257858491	1.24498614958449	5289.94257858491	2021_02_17__12_33_03_D1_CPE.dat
259.38	200	53.6905282	52.583507	52.5949195896907	1.04254847645429	5259.49195896907	2021_02_17__12_33_03_D1_CPE.dat
260.44	200	53.1370176	52.583507	52.5863898677083	1.02116343490305	5258.63898677083	2021_02_17__12_33_03_D1_CPE.dat
261.5	200	53.1370176	52.583507	52.5863898677083	1.02116343490305	5258.63898677083	2021_02_17__12_33_03_D1_CPE.dat
262.56	200	53.1370176	52.8602623	52.8609830169271	1.01049861571777	5286.09830169271	2021_02_17__12_33_03_D1_CPE.dat
263.62	200	64.2072296	52.8602623	53.8629038071121	1.47539815246293	5386.29038071121	2021_02_17__12_33_03_D1_CPE.dat
264.68	200	53.1370176	52.8602623	52.8609830169271	1.01049861571777	5286.09830169271	2021_02_17__12_33_03_D1_CPE.dat
265.74	200	50.3694646	52.8602623	52.9218479574176	0.907979496176092	5292.18479574176	2021_02_17__12_33_03_D1_CPE.dat
266.8	200	58.118613	52.8602623	53.0981400697619	1.20884844165456	5309.81400697619	2021_02_17__12_33_03_D1_CPE.dat
267.86	200	53.1370176	52.8602623	52.8609830169271	1.01049861571777	5286.09830169271	2021_02_17__12_33_03_D1_CPE.dat
268.92	200	55.9045706	52.8602623	52.9431518824257	1.11850004111729	5294.31518824257	2021_02_17__12_33_03_D1_CPE.dat
269.98	200	55.9045706	53.1370176	53.2055213871287	1.10687934027778	5320.55213871287	2021_02_17__12_33_03_D1_CPE.dat
271.04	200	55.9045706	53.1370176	53.2055213871287	1.10687934027778	5320.55213871287	2021_02_17__12_33_03_D1_CPE.dat
272.1	200	59.2256342	53.1370176	53.4499838738318	1.24229600694444	5344.99838738318	2021_02_17__12_33_03_D1_CPE.dat
273.16	200	55.9045706	53.1370176	53.2055213871287	1.10687934027778	5320.55213871287	2021_02_17__12_33_03_D1_CPE.dat
274.22	200	55.9045706	53.1370176	53.2055213871287	1.10687934027778	5320.55213871287	2021_02_17__12_33_03_D1_CPE.dat
275.28	200	55.9045706	53.1370176	53.2055213871287	1.10687934027778	5320.55213871287	2021_02_17__12_33_03_D1_CPE.dat
276.34	200	64.2072296	53.4137729	54.3209815450431	1.44497838868158	5432.09815450431	2021_02_17__12_33_03_D1_CPE.dat
277.4	200	61.4396766	53.4137729	53.9379873308559	1.32309592203818	5393.79873308559	2021_02_17__12_33_03_D1_CPE.dat
278.46	200	53.1370176	53.4137729	53.4144936169271	0.989664152057773	5341.44936169271	2021_02_17__12_33_03_D1_CPE.dat
279.52	200	64.2072296	53.4137729	54.3209815450431	1.44497838868158	5432.09815450431	2021_02_17__12_33_03_D1_CPE.dat
280.58	200	58.118613	53.4137729	53.6042069040476	1.18392440065505	5360.42069040476	2021_02_17__12_33_03_D1_CPE.dat
281.64	200	53.1370176	53.4137729	53.4144936169271	0.989664152057773	5341.44936169271	2021_02_17__12_33_03_D1_CPE.dat
282.7	200	55.9045706	53.4137729	53.4692609675743	1.09543880372627	5346.92609675743	2021_02_17__12_33_03_D1_CPE.dat
283.76	200	57.5651024	53.6905282	53.8209225240385	1.14953767669253	5382.09225240385	2021_02_17__12_33_03_D1_CPE.dat
284.82	200	58.6721236	53.9672835	54.1559209568396	1.18195923734385	5415.59209568396	2021_02_17__12_33_03_D1_CPE.dat
285.88	200	53.1370176	53.9672835	53.9737699523437	0.969467455621302	5397.37699523437	2021_02_17__12_33_03_D1_CPE.dat
286.94	200	55.9045706	53.9672835	54.0008503556931	1.07308349769888	5400.08503556931	2021_02_17__12_33_03_D1_CPE.dat
288	200	55.9045706	53.9672835	54.0008503556931	1.07308349769888	5400.08503556931	2021_02_17__12_33_03_D1_CPE.dat
289.06	200	60.886166	53.9672835	54.3604018238636	1.27284681130835	5436.04018238636	2021_02_17__12_33_03_D1_CPE.dat
290.12	200	61.4396766	53.9672835	54.4216857831081	1.29609467455621	5442.16857831081	2021_02_17__12_33_03_D1_CPE.dat
291.18	200	58.6721236	54.2440388	54.4111363396226	1.16992919616826	5441.11363396226	2021_02_17__12_33_03_D1_CPE.dat
292.24	200	61.4396766	54.2440388	54.6654049774775	1.28290295710121	5466.54049774775	2021_02_17__12_33_03_D1_CPE.dat
293.3	200	58.6721236	54.2440388	54.4111363396226	1.16992919616826	5441.11363396226	2021_02_17__12_33_03_D1_CPE.dat
294.36	200	55.9045706	54.2440388	54.2687001633663	1.06216159933361	5426.87001633663	2021_02_17__12_33_03_D1_CPE.dat
295.42	200	61.4396766	54.2440388	54.6654049774775	1.28290295710121	5466.54049774775	2021_02_17__12_33_03_D1_CPE.dat
296.48	200	58.6721236	54.2440388	54.4111363396226	1.16992919616826	5441.11363396226	2021_02_17__12_33_03_D1_CPE.dat
297.54	200	64.2072296	54.2440388	55.0170449827586	1.40108288213244	5501.70449827586	2021_02_17__12_33_03_D1_CPE.dat
298.6	200	58.6721236	54.2440388	54.4111363396226	1.16992919616826	5441.11363396226	2021_02_17__12_33_03_D1_CPE.dat
299.66	200	58.6721236	54.5207941	54.667657171934	1.1580818882218	5466.7657171934	2021_02_17__12_33_03_D1_CPE.dat
300.72	200	55.9045706	54.5207941	54.5379200467822	1.0514056017934	5453.79200467822	2021_02_17__12_33_03_D1_CPE.dat
301.78	200	58.6721236	54.5207941	54.667657171934	1.1580818882218	5466.7657171934	2021_02_17__12_33_03_D1_CPE.dat
302.84	200	60.3326554	54.5207941	54.8007231993119	1.22456131309748	5480.07231993119	2021_02_17__12_33_03_D1_CPE.dat
303.9	200	55.9045706	54.5207941	54.5379200467822	1.0514056017934	5453.79200467822	2021_02_17__12_33_03_D1_CPE.dat
304.96	200	61.4396766	54.5207941	54.9103708173423	1.26991161843902	5491.03708173423	2021_02_17__12_33_03_D1_CPE.dat
306.02	200	64.2072296	54.5207941	55.2514519502155	1.38689479244505	5525.14519502155	2021_02_17__12_33_03_D1_CPE.dat
307.08	200	66.9747826	54.5207941	55.6787062539256	1.50903141023989	5567.87062539256	2021_02_17__12_33_03_D1_CPE.dat
308.14	200	64.2072296	54.5207941	55.2514519502155	1.38689479244505	5525.14519502155	2021_02_17__12_33_03_D1_CPE.dat
309.2	200	64.2072296	54.5207941	55.2514519502155	1.38689479244505	5525.14519502155	2021_02_17__12_33_03_D1_CPE.dat
310.26	200	62.5466978	54.5207941	55.0357303993363	1.31608647478678	5503.57303993363	2021_02_17__12_33_03_D1_CPE.dat
311.32	200	64.2072296	55.0743047	55.7238446174569	1.35915759703038	5572.38446174569	2021_02_17__12_33_03_D1_CPE.dat
312.38	200	64.7607402	55.0743047	55.7987176113248	1.38269235625363	5579.87176113248	2021_02_17__12_33_03_D1_CPE.dat
313.44	200	58.6721236	55.0743047	55.1846151851415	1.13492083533244	5518.46151851415	2021_02_17__12_33_03_D1_CPE.dat
314.5	200	61.9931872	55.0743047	55.4604030537946	1.26703871114366	5546.04030537946	2021_02_17__12_33_03_D1_CPE.dat
315.56	200	55.9045706	55.0743047	55.0804700408416	1.03037802075705	5508.04700408416	2021_02_17__12_33_03_D1_CPE.dat
316.62	200	58.118613	55.0743047	55.1540365840476	1.11360824221611	5515.40365840476	2021_02_17__12_33_03_D1_CPE.dat
317.68	200	64.2072296	55.0743047	55.7238446174569	1.35915759703038	5572.38446174569	2021_02_17__12_33_03_D1_CPE.dat
318.74	200	58.6721236	55.0743047	55.1846151851415	1.13492083533244	5518.46151851415	2021_02_17__12_33_03_D1_CPE.dat
319.8	200	61.4396766	55.0743047	55.4040424335586	1.24451402742355	5540.40424335586	2021_02_17__12_33_03_D1_CPE.dat
320.86	200	58.6721236	55.0743047	55.1846151851415	1.13492083533244	5518.46151851415	2021_02_17__12_33_03_D1_CPE.dat
321.92	200	64.2072296	55.0743047	55.7238446174569	1.35915759703038	5572.38446174569	2021_02_17__12_33_03_D1_CPE.dat
322.98	200	61.4396766	55.35106	55.6527482099099	1.2321	5565.27482099099	2021_02_17__12_33_03_D1_CPE.dat
324.04	200	58.6721236	55.35106	55.4450523660377	1.1236	5544.50523660377	2021_02_17__12_33_03_D1_CPE.dat
325.1	200	64.2072296	55.35106	55.9618303172414	1.3456	5596.18303172414	2021_02_17__12_33_03_D1_CPE.dat
326.16	200	64.2072296	55.35106	55.9618303172414	1.3456	5596.18303172414	2021_02_17__12_33_03_D1_CPE.dat
327.22	200	72.5098886	55.35106	57.381303078626	1.7161	5738.1303078626	2021_02_17__12_33_03_D1_CPE.dat
328.28	200	66.9747826	55.35106	56.3597301429752	1.4641	5635.97301429752	2021_02_17__12_33_03_D1_CPE.dat
329.34	200	66.9747826	55.35106	56.3597301429752	1.4641	5635.97301429752	2021_02_17__12_33_03_D1_CPE.dat
330.4	200	64.7607402	55.35106	56.0346692452991	1.3689	5603.46692452991	2021_02_17__12_33_03_D1_CPE.dat
331.46	200	66.9747826	55.35106	56.3597301429752	1.4641	5635.97301429752	2021_02_17__12_33_03_D1_CPE.dat
332.52	200	61.4396766	55.35106	55.6527482099099	1.2321	5565.27482099099	2021_02_17__12_33_03_D1_CPE.dat
333.58	200	59.2256342	55.35106	55.4777984084112	1.1449	5547.77984084112	2021_02_17__12_33_03_D1_CPE.dat
334.64	200	66.9747826	55.6278153	56.589025339876	1.44956807999802	5658.9025339876	2021_02_17__12_33_03_D1_CPE.dat
335.7	200	64.2072296	55.6278153	56.2010089278017	1.33224425137992	5620.10089278017	2021_02_17__12_33_03_D1_CPE.dat
336.76	200	61.4396766	55.6278153	55.9027006317568	1.21987079527734	5590.27006317568	2021_02_17__12_33_03_D1_CPE.dat
337.82	200	61.4396766	55.6278153	55.9027006317568	1.21987079527734	5590.27006317568	2021_02_17__12_33_03_D1_CPE.dat
338.88	200	64.7607402	55.9045706	56.5101206581197	1.34192726203313	5651.01206581197	2021_02_17__12_33_03_D1_CPE.dat
339.94	200	66.9747826	55.9045706	56.819464153719	1.43525144593667	5681.9464153719	2021_02_17__12_33_03_D1_CPE.dat
341	200	55.9045706	55.9045706	55.9045706	1	5590.45706	2021_02_17__12_33_03_D1_CPE.dat
342.06	200	58.6721236	55.9045706	55.9698430764151	1.10146064111362	5596.98430764151	2021_02_17__12_33_03_D1_CPE.dat
343.12	200	64.2072296	55.9045706	56.4413804491379	1.31908636408195	5644.13804491379	2021_02_17__12_33_03_D1_CPE.dat
344.18	200	66.9747826	55.9045706	56.819464153719	1.43525144593667	5681.9464153719	2021_02_17__12_33_03_D1_CPE.dat
345.24	200	66.9747826	55.9045706	56.819464153719	1.43525144593667	5681.9464153719	2021_02_17__12_33_03_D1_CPE.dat
346.3	200	64.2072296	56.1813259	56.68294488125	1.30612244897959	5668.294488125	2021_02_17__12_33_03_D1_CPE.dat
347.36	200	58.6721236	56.1813259	56.2341966058962	1.09063554077993	5623.41966058962	2021_02_17__12_33_03_D1_CPE.dat
348.42	200	64.7607402	56.1813259	56.7496204369658	1.32873886772307	5674.96204369658	2021_02_17__12_33_03_D1_CPE.dat
349.48	200	61.4396766	56.1813259	56.4063454119369	1.19595234050814	5640.63454119369	2021_02_17__12_33_03_D1_CPE.dat
350.54	200	64.2072296	56.1813259	56.68294488125	1.30612244897959	5668.294488125	2021_02_17__12_33_03_D1_CPE.dat
351.6	200	58.6721236	56.1813259	56.2341966058962	1.09063554077993	5623.41966058962	2021_02_17__12_33_03_D1_CPE.dat
352.66	200	66.9747826	56.1813259	57.0510465845041	1.42114586619428	5705.10465845041	2021_02_17__12_33_03_D1_CPE.dat
353.72	200	66.9747826	56.1813259	57.0510465845041	1.42114586619428	5705.10465845041	2021_02_17__12_33_03_D1_CPE.dat
354.78	200	61.4396766	56.1813259	56.4063454119369	1.19595234050814	5640.63454119369	2021_02_17__12_33_03_D1_CPE.dat
355.84	200	61.4396766	56.1813259	56.4063454119369	1.19595234050814	5640.63454119369	2021_02_17__12_33_03_D1_CPE.dat
356.9	200	66.9747826	56.4580812	57.2837726322314	1.40724721261053	5728.37726322314	2021_02_17__12_33_03_D1_CPE.dat
357.96	200	61.4396766	56.4580812	56.6600377702703	1.18425605536332	5666.00377702703	2021_02_17__12_33_03_D1_CPE.dat
359.02	200	64.2072296	56.4580812	56.9257022241379	1.29334871203383	5692.57022241379	2021_02_17__12_33_03_D1_CPE.dat
360.08	200	69.7423356	56.4580812	57.7232482857143	1.52595155709343	5772.32482857143	2021_02_17__12_33_03_D1_CPE.dat
361.14	200	66.9747826	56.4580812	57.2837726322314	1.40724721261053	5728.37726322314	2021_02_17__12_33_03_D1_CPE.dat
362.2	200	61.4396766	56.4580812	56.6600377702703	1.18425605536332	5666.00377702703	2021_02_17__12_33_03_D1_CPE.dat
363.26	200	66.9747826	56.4580812	57.2837726322314	1.40724721261053	5728.37726322314	2021_02_17__12_33_03_D1_CPE.dat
364.32	200	69.7423356	56.4580812	57.7232482857143	1.52595155709343	5772.32482857143	2021_02_17__12_33_03_D1_CPE.dat
365.38	200	64.2072296	56.7348365	57.1696524778017	1.28076145151695	5716.96524778017	2021_02_17__12_33_03_D1_CPE.dat
366.44	200	66.9747826	56.7348365	57.5176422969008	1.39355145746579	5751.76422969008	2021_02_17__12_33_03_D1_CPE.dat
367.5	200	69.7423356	56.7348365	57.9478374081349	1.5111005353956	5794.78374081349	2021_02_17__12_33_03_D1_CPE.dat
368.56	200	61.4396766	57.0115918	57.1711624234234	1.1613724196437	5717.11624234234	2021_02_17__12_33_03_D1_CPE.dat
369.62	200	64.2072296	57.0115918	57.4147956422414	1.26835705533038	5741.47956422414	2021_02_17__12_33_03_D1_CPE.dat
370.68	200	66.9747826	57.0115918	57.7526555785124	1.38005467056273	5775.26555785124	2021_02_17__12_33_03_D1_CPE.dat
371.74	200	64.2072296	57.0115918	57.4147956422414	1.26835705533038	5741.47956422414	2021_02_17__12_33_03_D1_CPE.dat
372.8	200	66.9747826	57.0115918	57.7526555785124	1.38005467056273	5775.26555785124	2021_02_17__12_33_03_D1_CPE.dat
373.86	200	69.7423356	57.0115918	58.173524765873	1.49646526534075	5817.3524765873	2021_02_17__12_33_03_D1_CPE.dat
374.92	200	69.7423356	57.0115918	58.173524765873	1.49646526534075	5817.3524765873	2021_02_17__12_33_03_D1_CPE.dat
375.98	200	-14.3912756	57.0115918	0	0.0637194834574418	0	2021_02_17__12_33_03_D1_CPE.dat
377.04	200	64.7607402	57.0115918	57.4752160632479	1.2903195400132	5747.52160632479	2021_02_17__12_33_03_D1_CPE.dat
378.1	200	66.9747826	57.0115918	57.7526555785124	1.38005467056273	5775.26555785124	2021_02_17__12_33_03_D1_CPE.dat
379.16	200	75.2774416	57.0115918	59.2276691654412	1.74342539353379	5922.76691654412	2021_02_17__12_33_03_D1_CPE.dat
380.22	200	69.7423356	57.2883471	58.4003103589286	1.4820415879017	5840.03103589286	2021_02_17__12_33_03_D1_CPE.dat
381.28	200	66.9747826	57.2883471	57.9888124770661	1.36675301640645	5798.88124770661	2021_02_17__12_33_03_D1_CPE.dat
382.34	200	69.7423356	57.2883471	58.4003103589286	1.4820415879017	5840.03103589286	2021_02_17__12_33_03_D1_CPE.dat
383.4	200	68.0818038	57.2883471	58.1439259847561	1.41230833858433	5814.39259847561	2021_02_17__12_33_03_D1_CPE.dat
384.46	200	66.9747826	57.2883471	57.9888124770661	1.36675301640645	5798.88124770661	2021_02_17__12_33_03_D1_CPE.dat
385.52	200	69.7423356	57.2883471	58.4003103589286	1.4820415879017	5840.03103589286	2021_02_17__12_33_03_D1_CPE.dat
386.58	200	69.7423356	57.2883471	58.4003103589286	1.4820415879017	5840.03103589286	2021_02_17__12_33_03_D1_CPE.dat
387.64	200	72.5098886	57.2883471	58.8860279826336	1.60199771289878	5888.60279826336	2021_02_17__12_33_03_D1_CPE.dat
388.7	200	68.6353144	57.2883471	58.2263020582661	1.43536605288338	5822.63020582661	2021_02_17__12_33_03_D1_CPE.dat
389.76	200	72.5098886	57.2883471	58.8860279826336	1.60199771289878	5888.60279826336	2021_02_17__12_33_03_D1_CPE.dat
390.82	200	64.2072296	57.2883471	57.6611317174569	1.25613199841303	5766.11317174569	2021_02_17__12_33_03_D1_CPE.dat
391.88	200	73.0633992	57.8418577	59.4274349395833	1.59556786703601	5942.74349395833	2021_02_17__12_33_03_D1_CPE.dat
392.94	200	75.2774416	57.8418577	59.8610521590074	1.69373411780866	5986.10521590073	2021_02_17__12_33_03_D1_CPE.dat
394	200	72.5098886	57.8418577	59.325456245229	1.57148416931847	5932.5456245229	2021_02_17__12_33_03_D1_CPE.dat
395.06	200	69.7423356	57.8418577	58.8571762509921	1.45381287058446	5885.71762509921	2021_02_17__12_33_03_D1_CPE.dat
396.12	200	69.7423356	57.8418577	58.8571762509921	1.45381287058446	5885.71762509921	2021_02_17__12_33_03_D1_CPE.dat
397.18	200	69.7423356	57.8418577	58.8571762509921	1.45381287058446	5885.71762509921	2021_02_17__12_33_03_D1_CPE.dat
398.24	200	66.9747826	57.8418577	58.464557125	1.34072022160665	5846.4557125	2021_02_17__12_33_03_D1_CPE.dat
399.3	200	66.9747826	57.8418577	58.464557125	1.34072022160665	5846.4557125	2021_02_17__12_33_03_D1_CPE.dat
400.36	200	72.5098886	57.8418577	59.325456245229	1.57148416931847	5932.5456245229	2021_02_17__12_33_03_D1_CPE.dat
401.42	200	72.5098886	57.8418577	59.325456245229	1.57148416931847	5932.5456245229	2021_02_17__12_33_03_D1_CPE.dat
402.48	200	66.9747826	57.8418577	58.464557125	1.34072022160665	5846.4557125	2021_02_17__12_33_03_D1_CPE.dat
403.54	200	69.7423356	58.118613	59.08725655	1.44	5908.725655	2021_02_17__12_33_03_D1_CPE.dat
404.6	200	68.6353144	58.118613	58.9243280266129	1.3946485260771	5892.43280266129	2021_02_17__12_33_03_D1_CPE.dat
405.66	200	75.2774416	58.118613	60.0742147889706	1.67764172335601	6007.42147889706	2021_02_17__12_33_03_D1_CPE.dat
406.72	200	72.5098886	58.118613	59.5467548534351	1.55655328798186	5954.67548534351	2021_02_17__12_33_03_D1_CPE.dat
407.78	200	72.5098886	58.118613	59.5467548534351	1.55655328798186	5954.67548534351	2021_02_17__12_33_03_D1_CPE.dat
408.84	200	69.7423356	58.118613	59.08725655	1.44	5908.725655	2021_02_17__12_33_03_D1_CPE.dat
