Time	Pressure	Strain	Tension	Height	Base	Radius	Period	Dome_ID
2118.69	23.738	0.00970661748647133	-1.83035832533126	-2.96499999999999	30.09475	-154.213356250001	2000s	1
2122.82	24.5640000000001	0.000873595573782451	6.25826367437493	0.889500000000012	30.09475	509.54760416666	2000s	1
2126.95	25.3900000000001	0.00970661748647133	-1.95773855759376	-2.96499999999999	30.09475	-154.213356250001	2000s	1
2131.08	26.216	0.00242665437161786	-4.01370843245	-1.4825	30.09475	-306.2029625	2000s	1
2135.21	27.042	0.0559101167220753	-0.908555179398438	-7.116	30.09475	-67.1958567708333	2000s	1
2139.34	27.868	0.0190249702734839	-1.5490284105625	-4.151	30.09475	-111.16896875	2000s	1
2143.47	28.6940000000001	0	Inf	0	30.09475	Inf	2000s	1
2147.6	29.52	0.00242665437161786	-4.5195557265	-1.4825	30.09475	-306.2029625	2000s	1
2151.73	30.346	0.00970661748647133	-2.33987925438126	-2.96499999999999	30.09475	-154.213356250001	2000s	1
2155.86	31.1720000000001	0.00242665437161786	-4.772479373525	-1.4825	30.09475	-306.2029625	2000s	1
2159.99	31.9980000000001	0	Inf	0	30.09475	Inf	2000s	1
2164.12	32.824	0	Inf	0	30.09475	Inf	2000s	1
2168.25	33.65	0.0190249702734839	-1.87041789921875	-4.151	30.09475	-111.16896875	2000s	1
2172.38	34.4760000000001	0.0350408891261616	-1.43422592599343	-5.63349999999998	30.09475	-83.2014111842107	2000s	1
2176.51	35.3020000000001	0.0164041835521366	-2.1077504618029	-3.85449999999999	30.09475	-119.412524038462	2000s	1
2180.64	36.128	0.0078623601640418	-3.08957987788889	-2.66849999999999	30.09475	-171.035201388889	2000s	1
2184.77	36.954	0.0218398893445606	-1.9224269160375	-4.44749999999999	30.09475	-104.044320833334	2000s	1
2188.9	37.7800000000001	0.00242665437161786	-5.784173961625	-1.4825	30.09475	-306.2029625	2000s	1
2193.03	38.6060000000001	0.00970661748647133	-2.97678041569377	-2.96499999999999	30.09475	-154.213356250001	2000s	1
2197.16	39.4320000000001	0.00242665437161786	-6.03709760865001	-1.4825	30.09475	-306.2029625	2000s	1
2201.29	40.258	0	Inf	0	30.09475	Inf	2000s	1
2205.42	41.0840000000001	0.00155305879783544	7.85567452871872	1.18600000000001	30.09475	382.420140624998	2000s	1
2209.55	41.9100000000001	0.00242665437161786	-6.4164830791875	-1.4825	30.09475	-306.2029625	2000s	1
2213.68	42.7360000000001	0.00242665437161786	-6.54294490270001	-1.4825	30.09475	-306.2029625	2000s	1
2217.81	43.562	0.00155305879783544	8.32949308295308	1.18600000000001	30.09475	382.420140624998	2000s	1
2221.94	44.388	0.0078623601640418	-3.79595525962501	-2.66849999999999	30.09475	-171.035201388889	2000s	1
2226.07	45.2140000000001	0.00242665437161786	-6.9223303732375	-1.4825	30.09475	-306.2029625	2000s	1
2230.2	46.0400000000001	0.00242665437161786	-7.04879219675001	-1.4825	30.09475	-306.2029625	2000s	1
2234.33	46.866	0.00242665437161786	-7.1752540202625	-1.4825	30.09475	-306.2029625	2000s	1
2238.46	47.6920000000001	0.00155305879783541	-9.11919067334382	-1.18599999999999	30.09475	-382.420140625002	2000s	1
2242.59	48.5180000000001	0	Inf	0	30.09475	Inf	2000s	1
2246.72	49.3440000000001	0	Inf	0	30.09475	Inf	2000s	1
2250.85	50.17	0.00786236016404189	4.29041802684026	2.66850000000001	30.09475	171.035201388888	2000s	1
2254.98	50.996	9.70661748647105e-05	-38.9470938051257	-0.296499999999995	30.09475	-1527.45681250003	2000s	1
2259.11	51.822	0.000388264699458861	19.7947286929686	0.593000000000004	30.09475	763.950781249995	2000s	1
